ID;Nom du jeu
92;Le Jeu des Cat-tapultes
93;District Noir
94;Hellton Palace
95;TTMC 2
96;Exploding Minions
97;Pas Vu Pas Pris
98;Mes amis sont...
99;Hot & Cold
100;Les Dragons 100 Flammes
101;Nicodemus
102;Jekyll vs Hyde
103;Dune Imperium
104;Unmatched - Robin des Bois vs Bigfoot
105;Mot Malin
106;Shamans
107;Color Brain
108;Monopoly Deal
109;Parks
110;The Loop
111;Cube Duel
112;Splendor - Marvel
113;The Crew - Mission Sous-Marine
114;Marvel Villainous
115;Villainous - Monstrueusement Malsains
116;Villainous - La fin est proche !
117;Otrio
118;Spicy
119;Tempête sur l'échiquier
120;Star realms - Frontières
121;Skull King
122;Unlock! Short Adventures - Les Secrets de la Pieuvre
123;Unlock! Short Adventures - A la poursuite de Cabrakan
124;Unlock! Short Adventures - Le Donjon de Doo-Arann
125;Unlock! Short Adventures - Le Vol de L'Ange
126;Unlock! Short Adventures - Le Réveil de la Momie
127;Unlock! Short Adventures - Panique en Cuisine !
128;Unlock! - Échappez-vous de la Tour Eiffel
129;Unlock! Kids - Histoires de Détectives
130;Unlock! - à la poursuite du masque de fer
131;Expedition Arès
132;Sub Terra II
133;Little secret
134;Coyote
135;Crack List
136;Chiche ou Pois Chiche
137;Le Poing sur la Table!
138;Taggle Patron !
139;1001 îles
140;Lost Seas
141;Cubosaurs
142;Killer Party
143;Qu'est-ce tu veux qu'j'te dise ?
144;Cyclades
145;Mystery House - Perdus dans l'Espace
146;Villainous - Cruellement infects
147;Les Ruines Perdues de Narak
148;Unmatched - Combats de Légende - Volume 1
149;Althing
150;Sobek 2 joueurs
151;Incognito
152;Little Factory
153;Ringmaster
154;Stella
155;Complots Faciles pour Briller en Société
156;Roméo & Juliette
157;Château Badabouh !
158;Gasha
159;DeadLines
160;7 Wonders Architects
161;Kameloot
162;Clash of Couples
163;Mow Access
164;Khôra
165;Unlock! Game Adventures
166;Caylus Magna Carta
167;Castles of Caladale
168;Adrenaline
169;Gold Ahoy!
170;Timeline : Americana
171;Trambahn
172;iKNOW
173;Race to the North Pole
174;Taboo
175;The Walking Dead
176;Révolution
177;Petits meurtres & faits divers
178;La Vallée des Marchands - L'Ère des Maîtres du commerce
179;Dual Powers
180;BattleLore
181;Squadro Mini
182;Petits Secrets Entre Amis
183;Paris
184;Happy City
185;Kéblo
186;Kluster
187;Last Message
188;Love Letter - Le Gant d'Infinité
189;Little Battle
190;Lucky Numbers
191;Lueur
192;Mysterium Park
193;Mystery House - Retour à Tombstone
194;Pandemic Zone Rouge - Amérique Du Nord
195;Papayoo
196;Shards Of Infinity
197;Unlock! Legendary Adventures
198;Unlock! Mythic Adventures
199;Zoo Run
200;Visite Royale
201;Unlock ! Star Wars - Escape Game
202;Top Ten
203;Shining
204;The Crew
205;Tea For 2
206;Suspects
207;Skyjo
208;Similo - Mythes
209;Similo - Histoire
210;Similo - Contes
211;Schotten Totten 2
212;Salade 2 Points
213;Quantik Mini
214;BraveRats
215;Codex Naturalis
216;Cookie Addict
217;Carro Combo
218;Botanik
219;Attrape Rêves
220;50 missions
221;2 sans 3
222;Rattus - Africanus
223;Bazar Bizarre 2.0
224;Villainous - Mauvais jusqu'à l'os
225;[kosmopoli:t]
226;Mystery House
227;Unlock! Epic Adventures
228;Chronicles of Crime
229;Village Pillage
230;Hanabi - grands feux
231;Harry Potter - Bataille à Poudlard
232;T.I.M.E Stories Révolution - The Hadal Project
233;Kingdomino Duel
234;Portrait Robot
235;Paranormal Detectives
236;Bruxelles 1897
237;Blackout Hong Kong
238;Marvel Champions
239;Decktective - Le Sang de la Rose
240;Res Arcana - Lux et Tenebrae
241;Undo - La fièvre du trésor
242;Undo - Le Savoir Interdit
243;Time Bomb - Evolution
244;Wild Space
245;Watergate
246;Mia London et l'affaire des 625 fripouilles
247;Maraudeurs de Midgard
248;Above
249;Agricola - La Big Box
250;Muse
251;Cowboy Bebop : Space Serenade
252;Ticket To Ride - France + Old West
253;Le Roi des Nains
254;Mosquito Show
255;Magic Fold
256;L'Île de Pan
257;Kiki va sortir les poubelles?
258;Save The Dragon
259;Draw'n'Roll
260;Codenames Images
261;Les Cités Perdues
262;Mastermind
263;Jenga
264;Imperial Settlers - Empires du Nord
265;The Resistance
266;Princess Legend
267;Break the code
268;6 qui Surprend!
269;Jetpack Joyride
270;Ankh'or
271;Poule Poule
272;Soviet Kitchen
273;Conspiracy
274;Black Angel
275;Fight for Olympus
276;Lost Cities
277;T.I.M.E Stories Révolution - Damien
278;Pigeon Pigeon
279;Undo - Ruelle Pourpre
280;Undo - Prisonnier Du Passé
281;Undo - Tissez un nouveau destin
282;Palm Island
283;Detective Club
284;Root
285;Lama
286;Cryptide
287;Obscurio
288;Ishtar
289;SOS Ouistiti
290;Skip-Bo
291;Les Nominés
292;Nine
293;Sushi Roll
294;Oriflamme
295;Les Charlatans de Belcastel
296;Dixit 4 - Origins
297;Dungeon Draft
298;Concordia
299;Q-System - Sherlock - Dernier Appel
300;Q-System : 13 Otages
301;Q-System - Propagation
302;Q-System : Le Parrain
303;Q-System : La Tombe de l'Archéologue
304;Q-System - Sherlock - Mort un 4 Juillet
305;Scrabble Tour
306;Exit - La Cabane Abandonnée
307;Hero Realms
308;Tanuki Market
309;Quarriors !
310;Trésor caché
311;Scythe
312;Mafiozoo
313;Horreur À Arkham
314;Kitchen Rush
315;Cuzco
316;Couleurs de Paris
317;Owly Tribe : Collector
318;Robby One
319;Mississippi Queen
320;Amun-Re
321;Medieval Pong
322;Fou Fou Fou !
323;Blokus
324;Uno Flip!
325;Dos
326;Uno
327;4 Gods
328;Shadows over Normandie
329;Arkham Noir - Les Meurtres du Culte des Sorcières
330;My Little Scythe
331;Illusion
332;Dungeon Roll
333;Il était une fois
334;Service Compris!
335;Quixo
336;Les Aventuriers du Rail - Mon Premier Voyage
337;Scrabble Classique
338;Dixit - Odyssey
339;Time's Up! Family
340;Dobble Kids
341;Puzzle Battle - Dragon
342;Puzzle Battle - Chats
343;Puzzle Battle - Oiseaux
344;Karuba
345;Monopoly Mega Edition
346;Bandido
347;Kariba
348;Gotown
349;Hippo
350;Zen Master
351;Ramasse Trésor
352;Team UP!
353;Matterhorn
354;Bison
355;Yangtze
356;Bananagrams
357;Soupe à la Grenouille
358;La salsa des oeufs
359;Concept - Kids Animaux
360;Rhino Hero Super Battle
361;Roi en Equilibre !
362;Rallye Trucks
363;Karuba Junior
364;Trésor de glace
365;Roi & Compagnie
366;Conex
367;Booum !
368;La Légende du Capitaine Barbe Blanche
369;Cui-cui !
370;Mes Premiers Jeux - Abella l'Abeille
371;Kikou le coucou
372;Mes Premiers Jeux - Ma première pêche
373;Mes Premiers Jeux - Premier Verger
374;Magic Maze Kids
375;Boufbowl
376;Attack of The Jelly Monster
377;SOS Dino
378;Rush & Bash
379;Charlock Holmes
380;Catan Junior
381;L'Âge de Pierre Junior
382;Skull
383;Mon premier Carcassonne
384;Imagidés
385;Le Manoir Infernal
386;Dr Microbe
387;Sticky Chameleons
388;Hop!
389;Face de bouc
390;Kingz
391;Maze Racers
392;Alien Wars
393;Zack & Pack
394;La Chasse aux Gigamons
395;Elemon
396;Difference
397;Pique Plume
398;Krosmaster Arena Junior
399;Battle Sheep
400;Sushi Draft
401;Minuscule
402;King's Gold
403;Little Devils
404;Crooks
405;Croc!
406;Crazy Creatures of Dr. Doom
407;Wazabi
408;Karibou Camp
409;El Capitan
410;Gare à la toile
411;Gagne Ton Papa !
412;Clac Clac
413;Bazar Bizarre -  Le chapeau fantôme
414;Air Sorcière
415;Pingouins
416;Offboard
417;Le Labyrinthe Magique
418;Jungle Speed - The Lapins Crétins
419;Little Big Fish
420;Time's Up ! Best Of
421;Abalone
422;A Few Acres of Snow
423;Qwinto
424;L'Âge de Pierre - Troc et Breloques
425;Klask
426;Lords of Waterdeep - Scoundrels of Skullport
427;Lords of Waterdeep
428;Deception
429;Coco King
430;Cluedo
431;Anti-Monopoly
432;Yggdrasil - Asgard
433;3 Singes
434;13 indices
435;Sherlock 13
436;Jenga Tetris
437;Witness - Blake et Mortimer
438;Coup
439;String Railway
440;1000 Bornes - Édition Prestige
441;Poule Mouillée!
442;Pict it
443;Fennecs
444;Kontour
445;Fields of Green
446;Naruto Shippuden
447;Five Tribes
448;Ticket To Ride - The Heart Of Africa
449;Ticket To Ride - Asia + Legendary Asia
450;New York 1901
451;Martian Dice
452;Terraforming Mars - Colonies
453;Terraforming Mars - Prelude
454;Terraforming Mars - Hellas & Elysium
455;The Battle at Kemble's Cascade
456;Rattus
457;Piratoons
458;Les Mystères de Pékin
459;Light Hunters
460;Hansa Teutonica
461;Creativity
462;Camelot
463;Burger Quiz Deluxe
464;Skyline
465;Alien Menace
466;Aladin & la lampe merveilleuse
467;Agricola
468;Bimbo
469;Blanc Manger Coco - La Geekerie
470;Blanc Manger Coco - La Recave
471;Blanc Manger Coco - La petite gâterie
472;Blitz !
473;Chocobo's Crystal Hunt
474;Contrast
475;Compagnons
476;Cranium Black
477;Débats Débiles
478;Déclic !?
479;Deal American Dream
480;Guillotine
481;Kingdom Builder -  Nomads
482;Kingdom Builder -  Crossroads
483;Kingdom Builder
484;Krosmaster Arena 2.0
485;La Bonne Paye
486;Labyrinthe Master
487;Labyrinthe - Édition 20ème anniversaire
488;Les Trois Petits Cochons
489;Les Voyages de Marco Polo
490;L'Escalier Hanté
491;Little Town
492;Longhorn
493;L'Oracle de Delphes
494;Love Letter
495;Manigances
496;Micromutants - Usatropodes VS Exoborgs
497;Monopoly - Révolution
498;Monopoly - City
499;Monopoly
500;Ouga Bouga
501;Olympos : Oikoumene
502;Olympos
503;Questions de merde : Spécial Geek
504;Questions de Merde
505;Reversi
506;Risk
507;Roll for the Galaxy - Ambition
508;Santorini
509;Scrabble Délire
510;Sold Out!
511;Wallstreet
512;Titanium Wars
513;Timeline Challenge
514;Terra Mystica
515;Tales of Glory
516;Star Wars Destiny - Starter Rey
517;Star Wars Destiny - Starter Kylo Ren
518;Splash !
519;X-Wing
520;X-wing - Le Réveil de la force
521;Great Western Trail
522;Gravity Superstar
523;Goths save the Queen
524;Gobbit Angry Birds
525;Gaïa
526;Gagne Ta Maman !
527;Flick'em UP! Dead of winter
528;Flick'em UP!
529;Flamme Rouge
530;Dobble
531;Destin - Le Jeu de la Vie
532;Descendance
533;Défizz !
534;Decrypto
535;Deep Sea Adventure
536;Carson City
537;Blokus Trigon
538;Bla5t extinction
539;Attack on Titan - Le Dernier Rempart
540;Star Wars - Assaut sur l'Empire
541;Ashes
542;Ascension - la renaissance de Vigil
543;Ascension - des Âmes Déchaînées
544;Asante
545;Affinity
546;Greedy Greedy Goblins
547;Goblins inc.
548;Gloobz
549;Gift Trap
550;Gang de castors
551;Game of Dragon Boules Dead
552;Jungle Speed - Flower Power
553;Jungle Speed Beach
554;Jungle Speed
555;Indian Summer
556;Hive Carbon
557;Halli Galli
558;Puissance 4 - Nouvelle version
559;Puerto Rico
560;Pictionary
561;Perudo
562;Perudo Beach
563;PAF dans Taggle
564;Taggle d'Amour
565;Taggle
566;Time's Up! - Édition Jaune
567;Time's Up ! Academy 2
568;Time's Up ! - édition verte
569;Welcome to the Dungeon
570;Welcome Back to the Dungeon
571;Warehouse 51
572;Voodoo
573;Trivial Pursuit : Casual
574;Trivial Pursuit : Edition de Paris
575;Triominos Excel
576;Triple hourra pour le maître
577;Tokyo Train
578;Game of Trains
579;Trains
580;Totem!
581;Sushi Bar
582;Sushi Dice
583;Super Qui est-ce ?
584;Suburbia
585;Sticky Stickz
586;Stand Up !
587;Spyrium
588;SOS Titanic
589;Shinobi Wat-AAH!
590;Shrimp
591;Slide Quest
592;Small Detectives
593;Shadows over Camelot
594;Shadows Amsterdam
595;Sbires
596;Sauve qui peut
597;Rummikub Chiffres
598;Rolit
599;Rimtik
600;Pix
601;Petits meurtres & faits divers : au tribunal
602;Non Merci
603;Nightmarium
604;Mombasa
605;Mito !
606;Million Club
607;Mille Sabords !
608;Mice and Mystics - Chagrin & Souvenir
609;Medieval Academy
610;Majority
611;Final Touch
612;Exploding Kittens
613;Fallout
614;Estiméo
615;Escape - Quest
616;Escape - Illusions
617;Escape - La Malédiction du Temple
618;Epic Card Game
619;Elixir
620;El Maestro
621;Edgar & Lucien
622;Duplik
623;Dream Home
624;Dragons
625;Dragon Run
626;Dominion - Prospérité
627;Dominion
628;Dix-huit Minutes pour un Empire
629;Dice Town
630;Dany
631;Custom Heroes
632;Cthulhu Realms
633;Cthulhu in the House
634;Crazy Mistigri
635;Cortex Challenge
636;Contract
637;Conan - Boîte King
638;City of Horror
639;Chromino
640;Chawaï
641;C'est pas faux - Patates & Ninjas
642;Ces Années-Là...
643;Can't Stop!
644;Bruges
645;Blood Bowl Team Manager
646;Blackwood
647;Baba Yaga
648;Baobab
649;Bang!
650;Keyforge - L'Appel des Archontes Boîte de Départ
651;King & Assassins
652;La Vallée des Marchands - La Guilde des Commerçants extraordinaires
653;La Venise du Nord
654;L'Ambition Des Rois
655;Las Vegas - Boulevard
656;Las Vegas
657;The Castles Of Burgundy
658;The Castles of Burgundy
659;Ligretto Bleu
660;Libertalia
661;Lift it!
662;Limite Limite
663;Linq
664;Loup-Garou Pour Une Nuit
665;Lords of Xidit
666;Lutèce
667;Madeira
668;Marrakech
669;Marie Couche Tue... et pire encore !
670;Majesty
671;Mot pour Mot
672;Mr. Wolf
673;Mystère à l'abbaye
674;Myrmes
675;Nada!
676;Négociateur Prise d'otages
677;Nautilus
678;Noé
679;Nosferatu
680;OddVille
681;Notre Dame
682;Oh mon Château
683;One Deck Dungeon
684;Ora & Labora
685;Pagode
686;Pandémie - Le remède
687;Pandémie - Contagion
688;Pandemic
689;Par Odin
690;Paris 1800
691;Perplexus
692;Pickomino
693;Pick-a-Dog
694;Pickomino - La Totale !
695;Pictomania
696;Le Poker des cafards Royal
697;Quantum
698;Quand Mèmes
699;Race for the Galaxy
700;Race for the Galaxy - Tempête en Formation
701;Qwirkle Cubes
702;Quitte ou double
703;Qui paire gagne
704;Rick and Morty - Le Jeu de Cartes
705;Ricochet Robots
706;Rush Hour
707;Secrets
708;Shadow Hunters
709;Shahrazad
710;Gobi
711;Honshū
712;Ice Cool
713;Kepler 3042
714;Mission Pas Possible
715;Gunkimono
716;Greenville 1989
717;Ganymede
718;Immortal 8
719;Je n'ai jamais
720;Jack & le Haricot Magique
721;IQ Puzzler Pro
722;IQ Link
723;IQ Focus
724;IQ Fit
725;IQ Blox
726;Jokes de papa
727;Jamaïca
728;Juduku
729;Kamisado
730;Kharnage
731;Kokomots
732;Kobayakawa
733;Kingsport Festival
734;Korrigans
735;Kooba
736;La cigale et la fourmi
737;La Havane
738;La Légende des Cinq Anneaux JCE
739;La nuit du Grand Poulpe
740;La Petite Mort
741;La Route du Verre
742;L'Âge de Pierre
743;Le Tribunal
744;Le Trésor des Lutins
745;Le Poker des cafards
746;Le Mother Phoquer
747;Le Jeu Du Métro
748;Logo
749;Le Havre - Le Port Fluvial
750;Last Will
751;Le ciel interdit
752;Laser Maze
753;Circuit maze
754;Gravity Maze
755;Magic Maze
756;Chabyrinthe
757;Caylus
758;Caverna
759;Cash'n Guns
760;Carcassonne - Amazonas
761;Carcassonne
762;Blueprints
763;Blue Lagoon
764;Boost
765;Pingo Pingo
766;Pikto
767;La Guerre des Moutons
768;Les Loups-Garous de Thiercelieux - Le Village
769;Skull & Roses
770;Mafia de Cuba
771;Snow Time
772;Terraforming Mars
773;Targui
774;Valeria
775;Villainous
776;Wingspan
777;Zik
778;Zombie Kidz Évolution
779;Zombie Dice
780;Zombie 15'
781;Zombicide : Prison Outbreak
782;Zombicide - Rue Morgue
783;Zombicide - Black Plague
784;Zombicide
785;Zombie Tsunami
786;La Forêt des Frères Grimm
787;Chakra
788;Vikings Gone Wild
789;Dicium
790;Not Alone
791;Mr. Jack - London
792;Nagaraja
793;Mr. Jack Pocket
794;Le Fantôme de l'Opéra
795;Augustus
796;Kero
797;Keyflower
798;Un Monde Oublié
799;Ugo!
800;Uchronia
801;TTMC
802;Tropico
803;Vérone
804;Taluva
805;Complots
806;Yōkaï no mori
807;18 - Soldats du feu
808;Tokyo Highway
809;Topiary
810;Trajan
811;Twinz
812;Vignobles
813;Un dernier donjon pour la route
814;MiFuChi
815;Draftosaurus
816;Doggy Bag
817;Manchots Barjots
818;Les Inventeurs
819;Kitty Paw
820;Abyss
821;Cap'taine Carcasse
822;CardLine - Marvel
823;CardLine - Animaux
824;Imaginarium
825;Fourberies
826;Les Bâtisseurs
827;Décrocher la Lune
828;Dead of Winter
829;DC Comics Deck-Building Game
830;Dard Dard
831;Concept
832;When I Dream
833;Ghost Stories - Black Secret
834;Ghost Stories - White Moon
835;Ghost Stories
836;Doctor Panic
837;Rampage
838;Just One
839;Mascarade
840;Pit
841;Kalifiko
842;Yggdrasil
843;Nomades
844;Oh Capitaine!
845;Lewis & Clark
846;Discoveries
847;Le Petit Prince
848;Colt Express
849;CIV - Carta Impera Victoria
850;Atlandice
851;Tiny Epic Galaxies
852;Thunder & Lightning
853;Reliques & Co.
854;Res Arcana
855;Sabordage
856;Russian Railroads
857;Romans go home !
858;Sang Rancune
859;Saint Seiya
860;Seasons
861;One Key
862;Mysterium
863;Dixit
864;Dice Forge - Rebellion
865;Dice Forge
866;Potion Explosion
867;Munchkin Panic
868;Munchkin - Apocalypse
869;Munchkin
870;Looterz
871;Lettres de Whitechapel
872;Les Contrées de l'Horreur
873;Les Chevaliers Arc-en-Ciel
874;Le Trône de Fer
875;Le dernier banquet
876;Kingsburg - Forgez un Royaume
877;Kingsburg
878;Killer Bunnies et la quête de la Carotte Magique
879;Infiltration
880;Histoires de Peluches
881;Horreur à Arkham
882;Galions
883;Fluxx Cthulhu
884;Forteresse
885;Frayeur
886;Fabulosa Fructus
887;Descent - Voyages dans les Ténèbres
888;Citadelles
889;Blood Rage
890;Rune Age
891;Reef
892;Azul - Les Vitraux de Sintra
893;Azul
894;Mexica
895;Tikal
896;Deckscape - à l'épreuve du temps
897;Deckscape - Braquage à Venise
898;Deckscape - Le Mystère de l'Eldorado
899;Deckscape - Le destin de Londres
900;Deckscape - Derrière le rideau
901;Clank! In! Space!
902;Clank! dans l'Espace!
903;Clank!
904;Pandaï
905;10' to Kill
906;Huns
907;Cerbère
908;Century - Merveilles Orientales
909;Century - La route des épices
910;Les Princes de Catane
911;Catan
912;Small Islands
913;Doodle Islands
914;Panic Island!
915;The Island - Strikes Back!!!
916;The Island
917;The Mind
918;The Game
919;The Big Book of Madness
920;Mondrian
921;Templari
922;Overseers
923;Onitama
924;Intrigue
925;Art of War Deluxe
926;Art Of War
927;Star Wars : Armada
928;Arctic Scavengers
929;Andor - Chada & Thorn
930;Age Of Towers
931;Istanbul
932;Junta
933;Lanternes
934;Orléans
935;Room 25
936;Ultimate Warriorz
937;Takenoko Chibis
938;Takenoko
939;Sagrada
940;River Dragons
941;Princess Jing
942;Desperados of Dice Town
943;Captain Sonar
944;Barony
945;Aquasphere
946;Aeon's End
947;51st State
948;Gueules Noires
949;Jaipur
950;Black Fleet
951;Orbis
952;Hit Z Road
953;Elysium
954;T.I.M.E Stories - The Marcy Case
955;T.I.M.E Stories - Sous le masque
956;T.I.M.E Stories - Madame
957;T.I.M.E Stories - Lumen Fidei
958;T.I.M.E Stories - La Prophétie des Dragons
959;T.I.M.E Stories - Frères de la Côte
960;T.I.M.E Stories - Expédition - Endurance
961;T.I.M.E Stories - Estrella Drive
962;T.I.M.E Stories
963;Watson & Holmes
964;Via Nebula
965;Unlock! Exotic Adventures
966;Unlock! Heroic Adventures
967;Unlock! Escape Adventures
968;Unlock! Timeless Adventures
969;Unlock! Secret Adventures
970;Unlock! Mystery Adventures
971;Relic Runners
972;Quadropolis
973;Les Chevaliers de la Table Ronde - La Compagnie de Merlin
974;Les Chevaliers de la Table Ronde
975;Gang Of Four
976;Les Aventuriers du Rail - New York
977;Les Aventuriers du Rail - Londres
978;Les Aventuriers du Rail - Scandinavie
979;Les Aventuriers du Rail - Europe
980;Les Aventuriers du Rail
981;Les Aventuriers du Rail - Autour du Monde
982;Yamataï
983;Small World
984;Small World - Underground
985;The River
986;Timeline Star Wars
987;Timeline - Sports et Loisirs
988;Timeline - Musique et Cinéma
989;Timeline - Sciences et Explorations
990;Timeline - Inventions
991;Timeline - Evénements
992;Twin It!
993;Profiler
994;Plouf Party
995;Le Désert Interdit
996;L'Île interdite
997;Jetlag
998;Hanabi
999;Give me five
1000;Contrario
1001;Compatibility
1002;Bubble Talk
1003;Crossing
1004;Gosu
1005;Gosu - Kamakor
1006;Miniquest
1007;Minivilles
1008;Imagine
1009;Ryu
1010;7 Ronin
1011;6 qui prend !
1012;SET
1013;Saboteur
1014;Saboteur - La Grande Aventure
1015;Saboteur - Le Duel
1016;Saboteur - Les mineurs contre-attaquent !
1017;Roll for the Galaxy
1018;Quoridor Classic
1019;Quoridor Mini
1020;Quarto
1021;Quarto Mini
1022;Galèrapagos
1023;Dodelido
1024;Cubulus
1025;Crazy Cups
1026;Canardage
1027;Bohnanza
1028;Bazar Bizarre Ultime
1029;Bazar Bizarre
1030;Animal suspect
1031;Agent Trouble
1032;Ginkgopolis
1033;Deus
1034;La Granja
1035;Tournay
1036;Otys
1037;Troyes
1038;L'Auberge Sanglante
1039;Solenia
1040;Space Explorers
1041;Les Cités de Splendor
1042;Splendor
1043;Peanut Club
1044;Celestia
1045;Queendomino
1046;Kingdomino
1047;Kikafé?
1048;Wakanda
1049;Twelve Heroes
1050;Time Arena
1051;Targets
1052;Red7
1053;Pavlova Coco
1054;Paper Tales - Au-delà des portes
1055;Paper Tales
1056;Outlive
1057;Kingdomino - Age of Giants
1058;Karmaka
1059;Ice Team
1060;Jurassic Snack
1061;Grumpf
1062;Corto
1063;CuBirds
1064;Baïam
1065;Héros à louer
1066;Hanamikoji
1067;Wa Chat Bi
1068;Time Bomb
1069;Ninja Taisen
1070;Isle of Skye
1071;Viceroy
1072;Titan Race
1073;Tokaido
1074;Samurai Spirit
1075;Patchwork
1076;Pocket Madness
1077;Evolution
1078;Caverna - Caverne Contre Caverne
1079;Win !
1080;Twin Tin Bots
1081;Tzolk'in
1082;Trapwords
1083;Tout là-haut
1084;The Phantom Society
1085;The Prodigals Club
1086;The Big Idea
1087;Strike
1088;Star Realms
1089;SOL
1090;Smash Up
1091;Sheriff of Nottingham
1092;Sea of Clouds
1093;Schotten Totten
1094;Sapiens
1095;Qwirkle
1096;Oceanos
1097;Neuroshima Hex! 3.0
1098;Niet!
1099;Nessos
1100;Mystères ?
1101;Lost Cities - Le duel
1102;Le Truc le +
1103;Le testament du duc de Crécy
1104;Le Joueur de flûte
1105;Le Petit Chaperon Rouge
1106;Le lièvre & la tortue
1107;Konito?
1108;Kodama
1109;King of Tokyo
1110;King of New York
1111;Kenjin
1112;Kabuki
1113;Kahuna
1114;Kanagawa
1115;Huit minutes pour un empire
1116;Happy Pigs
1117;For Sale
1118;Freak Shop
1119;Fairy Tile
1120;En Route vers les Indes
1121;Dungeon Petz
1122;Dungeon Fighter
1123;Dungeon Lords
1124;Downforce
1125;Diamant
1126;Detective
1127;Crôa!
1128;CS Files
1129;Codenames
1130;Codenames Duo
1131;Casting
1132;Château Aventure
1133;Candy Chaser
1134;C'est Toute la Question!
1135;Bunny Kingdom in the Sky
1136;Bunny Kingdom
1137;Arena - For the Gods!
1138;Aramini Circus
1139;Andor
1140;Alchimistes
1141;Agent Hunter
1142;8Bit Box
1143;Abracada... Quoi ?
1144;7 Wonders - Armada
1145;7 Wonders - Leaders
1146;7 Wonders - Cities
1147;7 Wonders - Babel
1148;7 Wonders Duel - Panthéon
1149;7 Wonders Duel
1150;7 Wonders
